JUL -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;COMUNICACIONES UNIFICADAS;Oportunidad en la resolución de incidentes prioridad media (6 horas);95.00;;>;1.00;;1
JUL -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;COMUNICACIONES UNIFICADAS;Oportunidad en la resolución de incidentes prioridad baja (10 horas);95.00;;>;1.00;;1
JUL -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;Global;Cumplimiento cronogramas y actividades programadas;95.00;;>;1.00;;1
JUL -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;Global;Calidad en la documentación de tickets (indidentes, requerimientos, problemas y cambios);95.00;;>;1.00;;1
AGO -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;CONECTIVIDAD;Oportunidad en la resolución de incidentes prioridad media (6 horas);95.00;;>;1.00;;1
AGO -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;CONECTIVIDAD;Oportunidad en la resolución de incidentes prioridad baja (10 horas);95.00;;>;1.00;;1
AGO -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;CONECTIVIDAD;Calidad de transmision de datos conectividad e internet;95.00;;>;1.00;;1
AGO -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;RED DE DATOS LAN;Oportunidad en la resolución de incidentes prioridad media (6 horas);95.00;;>;1.00;;1
AGO -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;RED DE DATOS LAN;Oportunidad en la resolución de incidentes prioridad baja (10 horas);95.00;;>;1.00;;1
AGO -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;RED DE DATOS WIRELESS LAN;Oportunidad en la resolución de incidentes prioridad media (6 horas);95.00;;>;1.00;;1
AGO -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;RED DE DATOS WIRELESS LAN;Oportunidad en la resolución de incidentes prioridad baja (10 horas);95.00;;>;1.00;;1
AGO -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;INTERNET;Oportunidad en la resolución de incidentes prioridad media (6 horas);95.00;;>;1.00;;1
AGO -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;INTERNET;Oportunidad en la resolución de incidentes prioridad baja (10 horas);95.00;;>;1.00;;1
AGO -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;INTERNET;Calidad de transmision de datos conectividad e internet;95.00;;>;1.00;;1
AGO -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;SEGURIDAD;Oportunidad en la resolución de incidentes prioridad media (6 horas);95.00;;>;1.00;;1
AGO -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;SEGURIDAD;Oportunidad en la resolución de incidentes prioridad baja (10 horas);95.00;;>;1.00;;1
AGO -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;COMUNICACIONES UNIFICADAS;Oportunidad en la resolución de incidentes prioridad media (6 horas);95.00;;>;1.00;;1
AGO -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;COMUNICACIONES UNIFICADAS;Oportunidad en la resolución de incidentes prioridad baja (10 horas);95.00;;>;1.00;;1
AGO -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;Global;Cumplimiento cronogramas y actividades programadas;95.00;;>;1.00;;1
SEP -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;CONECTIVIDAD;Oportunidad en la resolución de incidentes prioridad baja (10 horas);95.00;;>;1.00;;1
SEP -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;CONECTIVIDAD;Calidad de transmision de datos conectividad e internet;95.00;;>;1.00;;1
SEP -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;RED DE DATOS LAN;Oportunidad en la resolución de incidentes prioridad media (6 horas);95.00;;>;1.00;;1
SEP -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;RED DE DATOS LAN;Oportunidad en la resolución de incidentes prioridad baja (10 horas);95.00;;>;1.00;;1
SEP -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;RED DE DATOS WIRELESS LAN;Oportunidad en la resolución de incidentes prioridad media (6 horas);95.00;;>;1.00;;1
SEP -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;RED DE DATOS WIRELESS LAN;Oportunidad en la resolución de incidentes prioridad baja (10 horas);95.00;;>;1.00;;1
SEP -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;INTERNET;Oportunidad en la resolución de incidentes prioridad media (6 horas);95.00;;>;1.00;;1
SEP -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;INTERNET;Oportunidad en la resolución de incidentes prioridad baja (10 horas);95.00;;>;1.00;;1
SEP -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;INTERNET;Calidad de transmision de datos conectividad e internet;95.00;;>;1.00;;1
SEP -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;SEGURIDAD;Oportunidad en la resolución de incidentes prioridad media (6 horas);95.00;;>;1.00;;1
SEP -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;SEGURIDAD;Oportunidad en la resolución de incidentes prioridad baja (10 horas);95.00;;>;1.00;;1
SEP -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;COMUNICACIONES UNIFICADAS;Oportunidad en la resolución de incidentes prioridad media (6 horas);95.00;;>;1.00;;1
SEP -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;COMUNICACIONES UNIFICADAS;Oportunidad en la resolución de incidentes prioridad baja (10 horas);95.00;;>;1.00;;1
SEP -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;Global;Cumplimiento cronogramas y actividades programadas;95.00;;>;1.00;;1
SEP -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;Global;Calidad en la documentación de tickets (indidentes, requerimientos, problemas y cambios);95.00;;>;1.00;;1
OCT -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;CONECTIVIDAD;Oportunidad en la resolución de incidentes prioridad baja (10 horas);95.00;;>;1.00;;1
OCT -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;CONECTIVIDAD;Calidad de transmision de datos conectividad e internet;95.00;;>;1.00;;1
OCT -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;RED DE DATOS LAN;Oportunidad en la resolución de incidentes prioridad media (6 horas);95.00;;>;1.00;;1
OCT -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;RED DE DATOS LAN;Oportunidad en la resolución de incidentes prioridad baja (10 horas);95.00;;>;1.00;;1
OCT -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;RED DE DATOS WIRELESS LAN;Oportunidad en la resolución de incidentes prioridad media (6 horas);95.00;;>;1.00;;1
OCT -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;RED DE DATOS WIRELESS LAN;Oportunidad en la resolución de incidentes prioridad baja (10 horas);95.00;;>;1.00;;1
OCT -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;INTERNET;Oportunidad en la resolución de incidentes prioridad media (6 horas);95.00;;>;1.00;;1
OCT -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;INTERNET;Oportunidad en la resolución de incidentes prioridad baja (10 horas);95.00;;>;1.00;;1
OCT -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;INTERNET;Calidad de transmision de datos conectividad e internet;95.00;;>;1.00;;1
OCT -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;SEGURIDAD;Oportunidad en la resolución de incidentes prioridad media (6 horas);95.00;;>;1.00;;1
OCT -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;SEGURIDAD;Oportunidad en la resolución de incidentes prioridad baja (10 horas);95.00;;>;1.00;;1
OCT -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;COMUNICACIONES UNIFICADAS;Oportunidad en la resolución de incidentes prioridad media (6 horas);95.00;;>;1.00;;1
OCT -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;COMUNICACIONES UNIFICADAS;Oportunidad en la resolución de incidentes prioridad baja (10 horas);95.00;;>;1.00;;1
OCT -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;Global;Cumplimiento cronogramas y actividades programadas;95.00;;>;1.00;;1
OCT -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;Global;Calidad en la documentación de tickets (indidentes, requerimientos, problemas y cambios);95.00;;>;1.00;;1
NOV -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;CONECTIVIDAD;Oportunidad en la resolución de incidentes prioridad media (6 horas);95.00;;>;1.00;;1
NOV -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;CONECTIVIDAD;Oportunidad en la resolución de incidentes prioridad baja (10 horas);95.00;;>;1.00;;1
NOV -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;CONECTIVIDAD;Calidad de transmision de datos conectividad e internet;95.00;;>;1.00;;1
NOV -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;RED DE DATOS LAN;Oportunidad en la resolución de incidentes prioridad media (6 horas);95.00;;>;1.00;;1
NOV -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;RED DE DATOS LAN;Oportunidad en la resolución de incidentes prioridad baja (10 horas);95.00;;>;1.00;;1
NOV -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;RED DE DATOS WIRELESS LAN;Oportunidad en la resolución de incidentes prioridad media (6 horas);95.00;;>;1.00;;1
NOV -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;RED DE DATOS WIRELESS LAN;Oportunidad en la resolución de incidentes prioridad baja (10 horas);95.00;;>;1.00;;1
NOV -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;INTERNET;Oportunidad en la resolución de incidentes prioridad media (6 horas);95.00;;>;1.00;;1
NOV -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;INTERNET;Oportunidad en la resolución de incidentes prioridad baja (10 horas);95.00;;>;1.00;;1
NOV -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;INTERNET;Calidad de transmision de datos conectividad e internet;95.00;;>;1.00;;1
NOV -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;SEGURIDAD;Oportunidad en la resolución de incidentes prioridad media (6 horas);95.00;;>;1.00;;1
NOV -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;SEGURIDAD;Oportunidad en la resolución de incidentes prioridad baja (10 horas);95.00;;>;1.00;;1
NOV -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;COMUNICACIONES UNIFICADAS;Oportunidad en la resolución de incidentes prioridad media (6 horas);95.00;;>;1.00;;1
NOV -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;COMUNICACIONES UNIFICADAS;Oportunidad en la resolución de incidentes prioridad baja (10 horas);95.00;;>;1.00;;1
NOV -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;Global;Cumplimiento cronogramas y actividades programadas;95.00;;>;1.00;;1
NOV -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;Global;Calidad en la documentación de tickets (indidentes, requerimientos, problemas y cambios);95.00;;>;1.00;;1
DIC -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;CONECTIVIDAD;Oportunidad en la resolución de incidentes prioridad media (6 horas);95.00;;>;1.00;;1
DIC -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;CONECTIVIDAD;Oportunidad en la resolución de incidentes prioridad baja (10 horas);95.00;;>;1.00;;1
DIC -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;CONECTIVIDAD;Calidad de transmision de datos conectividad e internet;95.00;;>;1.00;;1
DIC -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;RED DE DATOS LAN;Oportunidad en la resolución de incidentes prioridad media (6 horas);95.00;;>;1.00;;1
DIC -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;RED DE DATOS LAN;Oportunidad en la resolución de incidentes prioridad baja (10 horas);95.00;;>;1.00;;1
DIC -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;RED DE DATOS WIRELESS LAN;Oportunidad en la resolución de incidentes prioridad media (6 horas);95.00;;>;1.00;;1
DIC -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;RED DE DATOS WIRELESS LAN;Oportunidad en la resolución de incidentes prioridad baja (10 horas);95.00;;>;1.00;;1
DIC -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;INTERNET;Oportunidad en la resolución de incidentes prioridad media (6 horas);95.00;;>;1.00;;1
DIC -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;INTERNET;Oportunidad en la resolución de incidentes prioridad baja (10 horas);95.00;;>;1.00;;1
DIC -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;INTERNET;Calidad de transmision de datos conectividad e internet;95.00;;>;1.00;;1
DIC -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;SEGURIDAD;Oportunidad en la resolución de incidentes prioridad media (6 horas);95.00;;>;1.00;;1
DIC -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;SEGURIDAD;Oportunidad en la resolución de incidentes prioridad baja (10 horas);95.00;;>;1.00;;1
DIC -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;COMUNICACIONES UNIFICADAS;Oportunidad en la resolución de incidentes prioridad media (6 horas);95.00;;>;1.00;;1
DIC -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;COMUNICACIONES UNIFICADAS;Oportunidad en la resolución de incidentes prioridad baja (10 horas);95.00;;>;1.00;;1
DIC -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;Global;Cumplimiento cronogramas y actividades programadas;95.00;;>;1.00;;1
DIC -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;Global;Calidad en la documentación de tickets (indidentes, requerimientos, problemas y cambios);95.00;;>;1.00;;1
MAY -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;INTERNET;"Oportunidad en la resolución de incidentes prioridad alta (4 horas)";98.00;;>;1.00;;1
MAY -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;INTERNET;Oportunidad en la resolución de requerimientos;98.00;;>;1.00;;1
MAY -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;SEGURIDAD;"Oportunidad en la resolución de incidentes prioridad alta (4 horas)";98.00;;>;1.00;;1
MAY -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;SEGURIDAD;Oportunidad en la resolución de requerimientos;98.00;;>;1.00;;1
MAY -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;COMUNICACIONES UNIFICADAS;"Oportunidad en la resolución de incidentes prioridad alta (4 horas)";98.00;;>;1.00;;1
MAY -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;Global;Backlog de tickets;98.00;;>;1.00;;1
JUN -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;CONECTIVIDAD;Oportunidad en la resolución de requerimientos;98.00;;>;1.00;;1
JUN -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;RED DE DATOS LAN;"Oportunidad en la resolución de incidentes prioridad alta (4 horas)";98.00;;>;1.00;;1
JUN -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;RED DE DATOS LAN;Oportunidad en la resolución de requerimientos;98.00;;>;1.00;;1
JUN -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;RED DE DATOS WIRELESS LAN;"Oportunidad en la resolución de incidentes prioridad alta (4 horas)";98.00;;>;1.00;;1
